word,stem,predicted,correct
yalipoaga,ag,yalipoaga,False
yakiaga,ag,yakiaga,False
lililoaga,ag,lililoaga,False
aliyoaga,ag,aliyoaga,False
liliaga,ag,liliaga,False
ninayeaga,ag,ninayeaga,False
nitayeaga,ag,nitayeaga,False
tunayeaga,ag,tunayeaga,False
tutayeaga,ag,tutayeaga,False
unayeaga,ag,unayeaga,False
utayeaga,ag,utayeaga,False
mnayeaga,ag,mnayeaga,False
mtayeaga,ag,mtayeaga,False
anayeaga,ag,anayeaga,False
atayeaga,ag,atayeaga,False
wanayeaga,ag,wanayeaga,False
watayeaga,ag,watayeaga,False
agaa,agaa,aga,False
niliagaa,agaa,aga,False
ninaagaa,agaa,aga,False
nimeagaa,agaa,aga,False
nitaagaa,agaa,aga,False
tuliagaa,agaa,aga,False
tunaagaa,agaa,aga,False
tumeagaa,agaa,aga,False
tutaagaa,agaa,aga,False
uliagaa,agaa,aga,False
unaagaa,agaa,aga,False
umeagaa,agaa,aga,False
utaagaa,agaa,aga,False
mliagaa,agaa,aga,False
mnaagaa,agaa,aga,False
mmeagaa,agaa,aga,False
mtaagaa,agaa,aga,False
aliagaa,agaa,aga,False
anaagaa,agaa,aga,False
ameagaa,agaa,aga,False
ataagaa,agaa,aga,False
waliagaa,agaa,aga,False
wanaagaa,agaa,aga,False
wameagaa,agaa,aga,False
wataagaa,agaa,aga,False
huagaa,agaa,aga,False
kuagaa,agaa,aga,False
kumuagaa,agaa,aga,False
kuwaagaa,agaa,aga,False
ningeagaa,agaa,aga,False
ungeagaa,agaa,aga,False
angeagaa,agaa,aga,False
tungeagaa,agaa,aga,False
mngeagaa,agaa,aga,False
wangeagaa,agaa,aga,False
ningaliagaa,agaa,aga,False
ungaliagaa,agaa,aga,False
angaliagaa,agaa,aga,False
tungaliagaa,agaa,aga,False
mngaliagaa,agaa,aga,False
wangaliagaa,agaa,aga,False
niliyeagaa,agaa,aga,False
uliyeagaa,agaa,aga,False
aliyeagaa,agaa,aga,False
tuliyeagaa,agaa,aga,False
mliyeagaa,agaa,aga,False
waliyeagaa,agaa,aga,False
nilioagaa,agaa,aga,False
ulioagaa,agaa,aga,False
alioagaa,agaa,aga,False
tulioagaa,agaa,aga,False
mlioagaa,agaa,aga,False
walioagaa,agaa,aga,False
nilipoagaa,agaa,aga,False
ulipoagaa,agaa,aga,False
alipoagaa,agaa,aga,False
tulipoagaa,agaa,aga,False
mlipoagaa,agaa,aga,False
walipoagaa,agaa,aga,False
nijapoagaa,agaa,aga,False
ujapoagaa,agaa,aga,False
ajapoagaa,agaa,aga,False
tujapoagaa,agaa,aga,False
mjapoagaa,agaa,aga,False
wajapoagaa,agaa,aga,False
nisipoagaa,agaa,aga,False
usipoagaa,agaa,aga,False
asipoagaa,agaa,aga,False
tusipoagaa,agaa,aga,False
msipoagaa,agaa,aga,False
wasipoagaa,agaa,aga,False
nikiagaa,agaa,aga,False
ukiagaa,agaa,aga,False
akiagaa,agaa,aga,False
tukiagaa,agaa,aga,False
mkiagaa,agaa,aga,False
niliyaagaa,agaa,aga,False
uliyaagaa,agaa,aga,False
aliyaagaa,agaa,aga,False
tuliyaagaa,agaa,aga,False
mliyaagaa,agaa,aga,False
waliyaagaa,agaa,aga,False
wakiagaa,agaa,aga,False
nilichoagaa,agaa,aga,False
ulichoagaa,agaa,aga,False
alichoagaa,agaa,aga,False
tulichoagaa,agaa,aga,False
mlichoagaa,agaa,aga,False
walichoagaa,agaa,aga,False
yalioagaa,agaa,aga,False
kilichoagaa,agaa,aga,False
zilizoagaa,agaa,aga,False
inaagaa,agaa,aga,False
itaagaa,agaa,aga,False
iliagaa,agaa,aga,False
imeagaa,agaa,aga,False
ingeagaa,agaa,aga,False
ingaliagaa,agaa,aga,False
iliyeagaa,agaa,aga,False
ilioagaa,agaa,aga,False
iliyoagaa,agaa,aga,False
ilipoagaa,agaa,aga,False
ikiagaa,agaa,aga,False
ilichoagaa,agaa,aga,False
zinaagaa,agaa,aga,False
zitaagaa,agaa,aga,False
ziliagaa,agaa,aga,False
zimeagaa,agaa,aga,False
zingeagaa,agaa,aga,False
zingaliagaa,agaa,aga,False
ziliyeagaa,agaa,aga,False
zilioagaa,agaa,aga,False
zilipoagaa,agaa,aga,False
zikiagaa,agaa,aga,False
yanaagaa,agaa,aga,False
yataagaa,agaa,aga,False
yaliagaa,agaa,aga,False
yameagaa,agaa,aga,False
yangeagaa,agaa,aga,False
yangaliagaa,agaa,aga,False
yaliyeagaa,agaa,aga,False
yaliyoagaa,agaa,aga,False
yalipoagaa,agaa,aga,False
yakiagaa,agaa,aga,False
lililoagaa,agaa,aga,False
aliyoagaa,agaa,aga,False
liliagaa,agaa,aga,False
ninayeagaa,agaa,aga,False
nitayeagaa,agaa,aga,False
tunayeagaa,agaa,aga,False
tutayeagaa,agaa,aga,False
unayeagaa,agaa,aga,False
utayeagaa,agaa,aga,False
mnayeagaa,agaa,aga,False
mtayeagaa,agaa,aga,False
anayeagaa,agaa,aga,False
atayeagaa,agaa,aga,False
wanayeagaa,agaa,aga,False
watayeagaa,agaa,aga,False
agana,ag,agan,False
niliagana,ag,agan,False
ninaagana,ag,agan,False
nimeagana,ag,agan,False
nitaagana,ag,agan,False
tuliagana,ag,agan,False
tunaagana,ag,agan,False
tumeagana,ag,agan,False
tutaagana,ag,agan,False
uliagana,ag,agan,False
unaagana,ag,agan,False
umeagana,ag,agan,False
utaagana,ag,agan,False
mliagana,ag,agan,False
mnaagana,ag,agan,False
mmeagana,ag,agan,False
mtaagana,ag,agan,False
aliagana,ag,agan,False
anaagana,ag,agan,False
ameagana,ag,agan,False
ataagana,ag,agan,False
waliagana,ag,agan,False
wanaagana,ag,agan,False
wameagana,ag,agan,False
wataagana,ag,agan,False
huagana,ag,agan,False
kuagana,ag,agan,False
kumuagana,ag,agan,False
kuwaagana,ag,agan,False
ningeagana,ag,agan,False
ungeagana,ag,agan,False
angeagana,ag,agan,False
tungeagana,ag,agan,False
mngeagana,ag,agan,False
wangeagana,ag,agan,False
ningaliagana,ag,agan,False
ungaliagana,ag,agan,False
angaliagana,ag,agan,False
tungaliagana,ag,agan,False
mngaliagana,ag,agan,False
wangaliagana,ag,agan,False
niliyeagana,ag,agan,False
uliyeagana,ag,agan,False
aliyeagana,ag,agan,False
tuliyeagana,ag,agan,False
mliyeagana,ag,agan,False
waliyeagana,ag,agan,False
nilioagana,ag,agan,False
ulioagana,ag,agan,False
alioagana,ag,agan,False
tulioagana,ag,agan,False
mlioagana,ag,agan,False
walioagana,ag,agan,False
nilipoagana,ag,agan,False
ulipoagana,ag,agan,False
alipoagana,ag,agan,False
tulipoagana,ag,agan,False
mlipoagana,ag,agan,False
walipoagana,ag,agan,False
nijapoagana,ag,agan,False
ujapoagana,ag,agan,False
ajapoagana,ag,agan,False
tujapoagana,ag,agan,False
mjapoagana,ag,agan,False
wajapoagana,ag,agan,False
nisipoagana,ag,agan,False
usipoagana,ag,agan,False
asipoagana,ag,agan,False
tusipoagana,ag,agan,False
msipoagana,ag,agan,False
wasipoagana,ag,agan,False
nikiagana,ag,agan,False
ukiagana,ag,agan,False
akiagana,ag,agan,False
tukiagana,ag,agan,False
mkiagana,ag,agan,False
niliyaagana,ag,agan,False
uliyaagana,ag,agan,False
aliyaagana,ag,agan,False
tuliyaagana,ag,agan,False
mliyaagana,ag,agan,False
waliyaagana,ag,agan,False
wakiagana,ag,agan,False
nilichoagana,ag,agan,False
ulichoagana,ag,agan,False
alichoagana,ag,agan,False
tulichoagana,ag,agan,False
mlichoagana,ag,agan,False
walichoagana,ag,agan,False
yalioagana,ag,agan,False
kilichoagana,ag,agan,False
zilizoagana,ag,agan,False
inaagana,ag,agan,False
itaagana,ag,agan,False
iliagana,ag,agan,False
imeagana,ag,agan,False
ingeagana,ag,agan,False
ingaliagana,ag,agan,False
iliyeagana,ag,agan,False
ilioagana,ag,agan,False
iliyoagana,ag,agan,False
ilipoagana,ag,agan,False
ikiagana,ag,agan,False
ilichoagana,ag,agan,False
zinaagana,ag,agan,False
zitaagana,ag,agan,False
ziliagana,ag,agan,False
zimeagana,ag,agan,False
zingeagana,ag,agan,False
zingaliagana,ag,agan,False
ziliyeagana,ag,agan,False
zilioagana,ag,agan,False
zilipoagana,ag,agan,False
zikiagana,ag,agan,False
yanaagana,ag,agan,False
yataagana,ag,agan,False
yaliagana,ag,agan,False
yameagana,ag,agan,False
yangeagana,ag,agan,False
yangaliagana,ag,agan,False
yaliyeagana,ag,agan,False
yaliyoagana,ag,agan,False
yalipoagana,ag,agan,False
yakiagana,ag,agan,False
lililoagana,ag,agan,False
aliyoagana,ag,agan,False
liliagana,ag,agan,False
ninayeagana,ag,agan,False
nitayeagana,ag,agan,False
tunayeagana,ag,agan,False
tutayeagana,ag,agan,False
unayeagana,ag,agan,False
utayeagana,ag,agan,False
mnayeagana,ag,agan,False
mtayeagana,ag,agan,False
anayeagana,ag,agan,False
atayeagana,ag,agan,False
wanayeagana,ag,agan,False
watayeagana,ag,agan,False
agia,ag,agi,False
niliagia,ag,agi,False
ninaagia,ag,agi,False
nimeagia,ag,agi,False
nitaagia,ag,agi,False
tuliagia,ag,agi,False
tunaagia,ag,agi,False
tumeagia,ag,agi,False
tutaagia,ag,agi,False
uliagia,ag,agi,False
unaagia,ag,agi,False
umeagia,ag,agi,False
utaagia,ag,agi,False
mliagia,ag,agi,False
mnaagia,ag,agi,False
mmeagia,ag,agi,False
mtaagia,ag,agi,False
aliagia,ag,agi,False
anaagia,ag,agi,False
ameagia,ag,agi,False
ataagia,ag,agi,False
waliagia,ag,agi,False
wanaagia,ag,agi,False
wameagia,ag,agi,False
wataagia,ag,agi,False
huagia,ag,agi,False
kuagia,ag,agi,False
kumuagia,ag,agi,False
kuwaagia,ag,agi,False
ningeagia,ag,agi,False
ungeagia,ag,agi,False
angeagia,ag,agi,False
tungeagia,ag,agi,False
mngeagia,ag,agi,False
wangeagia,ag,agi,False
ningaliagia,ag,agi,False
ungaliagia,ag,agi,False
angaliagia,ag,agi,False
tungaliagia,ag,agi,False
mngaliagia,ag,agi,False
wangaliagia,ag,agi,False
niliyeagia,ag,agi,False
uliyeagia,ag,agi,False
aliyeagia,ag,agi,False
tuliyeagia,ag,agi,False
mliyeagia,ag,agi,False
waliyeagia,ag,agi,False
nilioagia,ag,agi,False
ulioagia,ag,agi,False
alioagia,ag,agi,False
tulioagia,ag,agi,False
mlioagia,ag,agi,False
walioagia,ag,agi,False
nilipoagia,ag,agi,False
ulipoagia,ag,agi,False
alipoagia,ag,agi,False
tulipoagia,ag,agi,False
mlipoagia,ag,agi,False
walipoagia,ag,agi,False
nijapoagia,ag,agi,False
ujapoagia,ag,agi,False
ajapoagia,ag,agi,False
tujapoagia,ag,agi,False
mjapoagia,ag,agi,False
wajapoagia,ag,agi,False
nisipoagia,ag,agi,False
usipoagia,ag,agi,False
asipoagia,ag,agi,False
tusipoagia,ag,agi,False
msipoagia,ag,agi,False
wasipoagia,ag,agi,False
nikiagia,ag,agi,False
ukiagia,ag,agi,False
akiagia,ag,agi,False
tukiagia,ag,agi,False
mkiagia,ag,agi,False
niliyaagia,ag,agi,False
uliyaagia,ag,agi,False
aliyaagia,ag,agi,False
tuliyaagia,ag,agi,False
mliyaagia,ag,agi,False
waliyaagia,ag,agi,False
wakiagia,ag,agi,False
nilichoagia,ag,agi,False
ulichoagia,ag,agi,False
alichoagia,ag,agi,False
tulichoagia,ag,agi,False
mlichoagia,ag,agi,False
walichoagia,ag,agi,False
yalioagia,ag,agi,False
kilichoagia,ag,agi,False
zilizoagia,ag,agi,False
inaagia,ag,agi,False
itaagia,ag,agi,False
iliagia,ag,agi,False
imeagia,ag,agi,False
ingeagia,ag,agi,False
ingaliagia,ag,agi,False
iliyeagia,ag,agi,False
ilioagia,ag,agi,False
iliyoagia,ag,agi,False
ilipoagia,ag,agi,False
ikiagia,ag,agi,False
ilichoagia,ag,agi,False
zinaagia,ag,agi,False
zitaagia,ag,agi,False
ziliagia,ag,agi,False
zimeagia,ag,agi,False
zingeagia,ag,agi,False
zingaliagia,ag,agi,False
ziliyeagia,ag,agi,False
zilioagia,ag,agi,False
zilipoagia,ag,agi,False
zikiagia,ag,agi,False
yanaagia,ag,agi,False
yataagia,ag,agi,False
yaliagia,ag,agi,False
yameagia,ag,agi,False
yangeagia,ag,agi,False
yangaliagia,ag,agi,False
yaliyeagia,ag,agi,False
yaliyoagia,ag,agi,False
yalipoagia,ag,agi,False
yakiagia,ag,agi,False
lililoagia,ag,agi,False
aliyoagia,ag,agi,False
liliagia,ag,agi,False
ninayeagia,ag,agi,False
nitayeagia,ag,agi,False
tunayeagia,ag,agi,False
tutayeagia,ag,agi,False
unayeagia,ag,agi,False
utayeagia,ag,agi,False
mnayeagia,ag,agi,False
mtayeagia,ag,agi,False
anayeagia,ag,agi,False
atayeagia,ag,agi,False
wanayeagia,ag,agi,False
watayeagia,ag,agi,False
ahiri,ahiri,ahir,False
niliahiri,ahiri,ahir,False
ninaahiri,ahiri,ahir,False
nimeahiri,ahiri,ahir,False
nitaahiri,ahiri,ahir,False
tuliahiri,ahiri,ahir,False
tunaahiri,ahiri,ahir,False
tumeahiri,ahiri,ahir,False
tutaahiri,ahiri,ahir,False
uliahiri,ahiri,ahir,False
unaahiri,ahiri,ahir,False
umeahiri,ahiri,ahir,False
utaahiri,ahiri,ahir,False
mliahiri,ahiri,ahir,False
mnaahiri,ahiri,ahir,False
mmeahiri,ahiri,ahir,False
mtaahiri,ahiri,ahir,False
aliahiri,ahiri,ahir,False
anaahiri,ahiri,ahir,False
ameahiri,ahiri,ahir,False
ataahiri,ahiri,ahir,False
waliahiri,ahiri,ahir,False
wanaahiri,ahiri,ahir,False
wameahiri,ahiri,ahir,False
wataahiri,ahiri,ahir,False
huahiri,ahiri,ahir,False
kuahiri,ahiri,ahir,False
kumuahiri,ahiri,ahir,False
kuwaahiri,ahiri,ahir,False
ningeahiri,ahiri,ahir,False
ungeahiri,ahiri,ahir,False
angeahiri,ahiri,ahir,False
tungeahiri,ahiri,ahir,False
mngeahiri,ahiri,ahir,False
wangeahiri,ahiri,ahir,False
ningaliahiri,ahiri,ahir,False
ungaliahiri,ahiri,ahir,False
angaliahiri,ahiri,ahir,False
tungaliahiri,ahiri,ahir,False
mngaliahiri,ahiri,ahir,False
wangaliahiri,ahiri,ahir,False
niliyeahiri,ahiri,ahir,False
uliyeahiri,ahiri,ahir,False
aliyeahiri,ahiri,ahir,False
tuliyeahiri,ahiri,ahir,False
mliyeahiri,ahiri,ahir,False
waliyeahiri,ahiri,ahir,False
nilioahiri,ahiri,ahir,False
ulioahiri,ahiri,ahir,False
alioahiri,ahiri,ahir,False
tulioahiri,ahiri,ahir,False
mlioahiri,ahiri,ahir,False
walioahiri,ahiri,ahir,False
nilipoahiri,ahiri,ahir,False
ulipoahiri,ahiri,ahir,False
alipoahiri,ahiri,ahir,False
tulipoahiri,ahiri,ahir,False
mlipoahiri,ahiri,ahir,False
walipoahiri,ahiri,ahir,False
nijapoahiri,ahiri,ahir,False
ujapoahiri,ahiri,ahir,False
ajapoahiri,ahiri,ahir,False
tujapoahiri,ahiri,ahir,False
mjapoahiri,ahiri,ahir,False
wajapoahiri,ahiri,ahir,False
nisipoahiri,ahiri,ahir,False
usipoahiri,ahiri,ahir,False
asipoahiri,ahiri,ahir,False
tusipoahiri,ahiri,ahir,False
msipoahiri,ahiri,ahir,False
wasipoahiri,ahiri,ahir,False
nikiahiri,ahiri,ahir,False
ukiahiri,ahiri,ahir,False
akiahiri,ahiri,ahir,False
tukiahiri,ahiri,ahir,False
mkiahiri,ahiri,ahir,False
niliyaahiri,ahiri,ahir,False
uliyaahiri,ahiri,ahir,False
aliyaahiri,ahiri,ahir,False
tuliyaahiri,ahiri,ahir,False
mliyaahiri,ahiri,ahir,False
waliyaahiri,ahiri,ahir,False
wakiahiri,ahiri,ahir,False
nilichoahiri,ahiri,ahir,False
ulichoahiri,ahiri,ahir,False
alichoahiri,ahiri,ahir,False
tulichoahiri,ahiri,ahir,False
mlichoahiri,ahiri,ahir,False
walichoahiri,ahiri,ahir,False
yalioahiri,ahiri,ahir,False
kilichoahiri,ahiri,ahir,False
zilizoahiri,ahiri,ahir,False
inaahiri,ahiri,ahir,False
itaahiri,ahiri,ahir,False
iliahiri,ahiri,ahir,False
imeahiri,ahiri,ahir,False
ingeahiri,ahiri,ahir,False
ingaliahiri,ahiri,ahir,False
iliyeahiri,ahiri,ahir,False
ilioahiri,ahiri,ahir,False
iliyoahiri,ahiri,ahir,False
ilipoahiri,ahiri,ahir,False
ikiahiri,ahiri,ahir,False
ilichoahiri,ahiri,ahir,False
zinaahiri,ahiri,ahir,False
zitaahiri,ahiri,ahir,False
ziliahiri,ahiri,ahir,False
zimeahiri,ahiri,ahir,False
zingeahiri,ahiri,ahir,False
zingaliahiri,ahiri,ahir,False
ziliyeahiri,ahiri,ahir,False
zilioahiri,ahiri,ahir,False
zilipoahiri,ahiri,ahir,False
zikiahiri,ahiri,ahir,False
yanaahiri,ahiri,ahir,False
yataahiri,ahiri,ahir,False
yaliahiri,ahiri,ahir,False
yameahiri,ahiri,ahir,False
yangeahiri,ahiri,ahir,False
yangaliahiri,ahiri,ahir,False
yaliyeahiri,ahiri,ahir,False
yaliyoahiri,ahiri,ahir,False
yalipoahiri,ahiri,ahir,False
yakiahiri,ahiri,ahir,False
lililoahiri,ahiri,ahir,False
aliyoahiri,ahiri,ahir,False
liliahiri,ahiri,ahir,False
ninayeahiri,ahiri,ahir,False
nitayeahiri,ahiri,ahir,False
tunayeahiri,ahiri,ahir,False
tutayeahiri,ahiri,ahir,False
unayeahiri,ahiri,ahir,False
utayeahiri,ahiri,ahir,False
mnayeahiri,ahiri,ahir,False
mtayeahiri,ahiri,ahir,False
anayeahiri,ahiri,ahir,False
atayeahiri,ahiri,ahir,False
wanayeahiri,ahiri,ahir,False
watayeahiri,ahiri,ahir,False
aka,ak,aka,False
niliaka,ak,niliaka,False
ninaaka,ak,ninaaka,False
nimeaka,ak,nimeaka,False
nitaaka,ak,nitaaka,False
tuliaka,ak,tuliaka,False
tunaaka,ak,tunaaka,False
tumeaka,ak,tumeaka,False
tutaaka,ak,tutaaka,False
uliaka,ak,uliaka,False
unaaka,ak,unaaka,False
umeaka,ak,umeaka,False
utaaka,ak,utaaka,False
mliaka,ak,mliaka,False
mnaaka,ak,mnaaka,False
mmeaka,ak,mmeaka,False
mtaaka,ak,mtaaka,False
aliaka,ak,aliaka,False
anaaka,ak,anaaka,False
ameaka,ak,ameaka,False
ataaka,ak,ataaka,False
waliaka,ak,waliaka,False
wanaaka,ak,wanaaka,False
wameaka,ak,wameaka,False
wataaka,ak,wataaka,False
huaka,ak,huaka,False
kuaka,ak,kuaka,False
kumuaka,ak,kumuaka,False
kuwaaka,ak,kuwaaka,False
ningeaka,ak,ningeaka,False
ungeaka,ak,ungeaka,False
angeaka,ak,angeaka,False
tungeaka,ak,tungeaka,False
mngeaka,ak,mngeaka,False
wangeaka,ak,wangeaka,False
ningaliaka,ak,ningaliaka,False
ungaliaka,ak,ungaliaka,False
angaliaka,ak,angaliaka,False
tungaliaka,ak,tungaliaka,False
mngaliaka,ak,mngaliaka,False
wangaliaka,ak,wangaliaka,False
niliyeaka,ak,niliyeaka,False
uliyeaka,ak,uliyeaka,False
aliyeaka,ak,aliyeaka,False
tuliyeaka,ak,tuliyeaka,False
mliyeaka,ak,mliyeaka,False
waliyeaka,ak,waliyeaka,False
nilioaka,ak,nilioaka,False
ulioaka,ak,ulioaka,False
alioaka,ak,alioaka,False
tulioaka,ak,tulioaka,False
mlioaka,ak,mlioaka,False
walioaka,ak,walioaka,False
nilipoaka,ak,nilipoaka,False
ulipoaka,ak,ulipoaka,False
alipoaka,ak,alipoaka,False
tulipoaka,ak,tulipoaka,False
mlipoaka,ak,mlipoaka,False
walipoaka,ak,walipoaka,False
nijapoaka,ak,nijapoaka,False
ujapoaka,ak,ujapoaka,False
ajapoaka,ak,ajapoaka,False
tujapoaka,ak,tujapoaka,False
mjapoaka,ak,mjapoaka,False
wajapoaka,ak,wajapoaka,False
nisipoaka,ak,nisipoaka,False
usipoaka,ak,usipoaka,False
asipoaka,ak,asipoaka,False
tusipoaka,ak,tusipoaka,False
msipoaka,ak,msipoaka,False
wasipoaka,ak,wasipoaka,False
nikiaka,ak,nikiaka,False
ukiaka,ak,ukiaka,False
akiaka,ak,akiaka,False
tukiaka,ak,tukiaka,False
mkiaka,ak,mkiaka,False
niliyaaka,ak,niliyaaka,False
uliyaaka,ak,uliyaaka,False
aliyaaka,ak,aliyaaka,False
tuliyaaka,ak,tuliyaaka,False
mliyaaka,ak,mliyaaka,False
waliyaaka,ak,waliyaaka,False
wakiaka,ak,wakiaka,False
nilichoaka,ak,nilichoaka,False
ulichoaka,ak,ulichoaka,False
alichoaka,ak,alichoaka,False
tulichoaka,ak,tulichoaka,False
mlichoaka,ak,mlichoaka,False
walichoaka,ak,walichoaka,False
yalioaka,ak,yalioaka,False
kilichoaka,ak,kilichoaka,False
zilizoaka,ak,zilizoaka,False
inaaka,ak,inaaka,False
itaaka,ak,itaaka,False
iliaka,ak,iliaka,False
imeaka,ak,imeaka,False
ingeaka,ak,ingeaka,False
ingaliaka,ak,ingaliaka,False
iliyeaka,ak,iliyeaka,False
ilioaka,ak,ilioaka,False
iliyoaka,ak,iliyoaka,False
ilipoaka,ak,ilipoaka,False
ikiaka,ak,ikiaka,False
ilichoaka,ak,ilichoaka,False
zinaaka,ak,zinaaka,False
zitaaka,ak,zitaaka,False
ziliaka,ak,ziliaka,False
zimeaka,ak,zimeaka,False
zingeaka,ak,zingeaka,False
zingaliaka,ak,zingaliaka,False
ziliyeaka,ak,ziliyeaka,False
zilioaka,ak,zilioaka,False
zilipoaka,ak,zilipoaka,False
zikiaka,ak,zikiaka,False
yanaaka,ak,yanaaka,False
yataaka,ak,yataaka,False
yaliaka,ak,yaliaka,False
yameaka,ak,yameaka,False
yangeaka,ak,yangeaka,False
yangaliaka,ak,yangaliaka,False
yaliyeaka,ak,yaliyeaka,False
yaliyoaka,ak,yaliyoaka,False
yalipoaka,ak,yalipoaka,False
yakiaka,ak,yakiaka,False
lililoaka,ak,lililoaka,False
aliyoaka,ak,aliyoaka,False
liliaka,ak,liliaka,False
ninayeaka,ak,ninayeaka,False
nitayeaka,ak,nitayeaka,False
tunayeaka,ak,tunayeaka,False
tutayeaka,ak,tutayeaka,False
unayeaka,ak,unayeaka,False
utayeaka,ak,utayeaka,False
mnayeaka,ak,mnayeaka,False
mtayeaka,ak,mtayeaka,False
anayeaka,ak,anayeaka,False
atayeaka,ak,atayeaka,False
wanayeaka,ak,wanayeaka,False
watayeaka,ak,watayeaka,False
akisi,akisi,akis,False
niliakisi,akisi,akis,False
ninaakisi,akisi,akis,False
nimeakisi,akisi,akis,False
nitaakisi,akisi,akis,False
tuliakisi,akisi,akis,False
tunaakisi,akisi,akis,False
tumeakisi,akisi,akis,False
tutaakisi,akisi,akis,False
uliakisi,akisi,akis,False
unaakisi,akisi,akis,False
umeakisi,akisi,akis,False
utaakisi,akisi,akis,False
mliakisi,akisi,akis,False
mnaakisi,akisi,akis,False
mmeakisi,akisi,akis,False
mtaakisi,akisi,akis,False
aliakisi,akisi,akis,False
anaakisi,akisi,akis,False
ameakisi,akisi,akis,False
ataakisi,akisi,akis,False
waliakisi,akisi,akis,False
wanaakisi,akisi,akis,False
wameakisi,akisi,akis,False
wataakisi,akisi,akis,False
huakisi,akisi,akis,False
kuakisi,akisi,akis,False
kumuakisi,akisi,akis,False
kuwaakisi,akisi,akis,False
ningeakisi,akisi,akis,False
ungeakisi,akisi,akis,False
angeakisi,akisi,akis,False
tungeakisi,akisi,akis,False
mngeakisi,akisi,akis,False
wangeakisi,akisi,akis,False
ningaliakisi,akisi,akis,False
ungaliakisi,akisi,akis,False
angaliakisi,akisi,akis,False
tungaliakisi,akisi,akis,False
mngaliakisi,akisi,akis,False
wangaliakisi,akisi,akis,False
niliyeakisi,akisi,akis,False
uliyeakisi,akisi,akis,False
aliyeakisi,akisi,akis,False
tuliyeakisi,akisi,akis,False
mliyeakisi,akisi,akis,False
waliyeakisi,akisi,akis,False
nilioakisi,akisi,akis,False
ulioakisi,akisi,akis,False
alioakisi,akisi,akis,False
tulioakisi,akisi,akis,False
mlioakisi,akisi,akis,False
walioakisi,akisi,akis,False
nilipoakisi,akisi,akis,False
ulipoakisi,akisi,akis,False
alipoakisi,akisi,akis,False
tulipoakisi,akisi,akis,False
mlipoakisi,akisi,akis,False
walipoakisi,akisi,akis,False
nijapoakisi,akisi,akis,False
ujapoakisi,akisi,akis,False
ajapoakisi,akisi,akis,False
tujapoakisi,akisi,akis,False
mjapoakisi,akisi,akis,False
wajapoakisi,akisi,akis,False
nisipoakisi,akisi,akis,False
usipoakisi,akisi,akis,False
asipoakisi,akisi,akis,False
tusipoakisi,akisi,akis,False
msipoakisi,akisi,akis,False
wasipoakisi,akisi,akis,False
nikiakisi,akisi,akis,False
ukiakisi,akisi,akis,False
akiakisi,akisi,akis,False
tukiakisi,akisi,akis,False
mkiakisi,akisi,akis,False
niliyaakisi,akisi,akis,False
uliyaakisi,akisi,akis,False
aliyaakisi,akisi,akis,False
tuliyaakisi,akisi,akis,False
mliyaakisi,akisi,akis,False
waliyaakisi,akisi,akis,False
wakiakisi,akisi,akis,False
nilichoakisi,akisi,akis,False
